date,close,volume,open,high,low,nextClose,,move 7 Day,move 30 Day
7/25/06,8.8469,147237.624,8.8257,8.87,8.6829,9.1243,2424,1.6083,0.704
7/26/06,9.1243,224447.857,8.8571,9.2343,8.8114,9.0571,2423,1.6429,0.7914
7/27/06,9.0571,183755.165,9.215,9.2886,8.98,9.37,2422,1.5,0.8271
7/28/06,9.37,172845.312,9.1343,9.3829,9.0714,9.7086,2421,1.6414,0.8871
7/31/06,9.7086,223189.747,9.5471,9.8043,9.4686,9.5971,2420,1.0657,1.4857
8/1/06,9.5971,177569.823,9.6029,9.7043,9.42,9.7371,2419,0.9228,1.4257
8/2/06,9.7371,137609.331,9.6586,9.8114,9.6443,9.9414,2418,0.9628,1.5271
8/3/06,9.9414,210238.273,9.7014,10,9.6871,9.7571,2417,1.0945,1.6757
8/4/06,9.7571,463170.609,9.5757,9.8014,9.28,9.6014,2416,0.6328,1.2457
8/7/06,9.6014,311358.063,9.6743,9.9429,9.4729,9.2543,2415,0.5443,1.1971
8/8/06,9.2543,249385.295,9.5843,9.5874,9.2157,9.0843,2414,-0.1157,0.8272
8/9/06,9.0843,238873.252,9.3471,9.3714,9.0571,9.1529,2413,-0.6243,0.88
8/10/06,9.1529,174409.952,9.0357,9.2586,8.9571,9.0929,2412,-0.4442,1.15
8/11/06,9.0929,194349.178,9.0321,9.1614,8.94,9.1343,2411,-0.6442,0.6686
8/14/06,9.1343,179368.614,9.15,9.3171,9.0857,9.4929,2410,-0.8071,0.9529
8/15/06,9.4929,215285.135,9.3343,9.5,9.2571,9.7114,2409,-0.2642,1.2143
8/16/06,9.7114,195106.999,9.5857,9.7243,9.4757,9.6557,2408,0.11,1.5683
8/17/06,9.6557,144028.473,9.7143,9.8086,9.5971,9.7014,2407,0.4014,1.6886
8/18/06,9.7014,134074.68,9.6729,9.7714,9.6086,9.5086,2406,0.6171,1.7871
8/21/06,9.5086,131520.659,9.6093,9.6157,9.45,9.66,2405,0.3557,1.6515
8/22/06,9.66,144199.903,9.5236,9.76,9.5,9.6157,2404,0.5671,1.71
8/23/06,9.6157,133464.77,9.7143,9.8071,9.5629,9.6871,2403,0.4814,2.05
8/24/06,9.6871,163699.599,9.6986,9.7414,9.4671,9.8214,2402,0.1942,2.2228
8/25/06,9.8214,135968.601,9.62,9.8643,9.6157,9.5686,2401,0.11,2.5828
8/28/06,9.5686,184512.985,9.7857,9.8014,9.5257,9.4971,2400,-0.0871,2.0872
8/29/06,9.4971,236802.301,9.57,9.6086,9.3029,9.5657,2399,-0.2043,1.94
8/30/06,9.5657,170074.151,9.6193,9.6886,9.5257,9.6929,2398,0.0571,1.8371
8/31/06,9.6929,143625.553,9.6114,9.7571,9.5229,9.7686,2397,0.0329,1.05
9/1/06,9.7686,102118.971,9.7829,9.8071,9.6886,10.2114,2396,0.1529,1.0943
9/5/06,10.2114,252915.256,9.8529,10.2143,9.7929,10.0043,2395,0.5243,1.4371
9/6/06,10.0043,243462.733,10.1543,10.2414,9.9571,10.4,2394,0.1829,1.1574
9/7/06,10.4,316963.805,10.0857,10.4971,10.0357,10.36,2393,0.8314,1.2757
9/8/06,10.36,223950.157,10.4814,10.51,10.2729,10.3571,2392,0.8629,1.3029
9/11/06,10.3571,237205.011,10.3471,10.5329,10.2029,10.3757,2391,0.7914,0.9871
9/12/06,10.3757,421137.556,10.4014,10.4929,10.2071,10.6,2390,0.6828,0.6671
9/13/06,10.6,286516.246,10.4071,10.6171,10.3286,10.5957,2389,0.8314,1.0029
9/14/06,10.5957,200404.11,10.5314,10.6671,10.4943,10.5857,2388,0.3843,0.8586
9/15/06,10.5857,245411.044,10.6643,10.7114,10.47,10.5557,2387,0.5814,0.6443
9/18/06,10.5557,176304.853,10.5429,10.6943,10.4714,10.5386,2386,0.1557,0.7986
9/19/06,10.5386,177487.923,10.5857,10.6229,10.4,10.7514,2385,0.1786,0.9372
9/20/06,10.7514,205576.272,10.6257,10.8114,10.6029,10.6643,2384,0.3943,1.4971
9/21/06,10.6643,198460.84,10.75,10.8657,10.5743,10.4286,2383,0.2886,1.58
9/22/06,10.4286,166261.74,10.6143,10.62,10.3686,10.8214,2382,-0.1714,1.2757
9/25/06,10.8214,214717.714,10.5443,10.8371,10.5314,11.0871,2381,0.2257,1.7285
9/26/06,11.0871,275706.843,10.8829,11.1114,10.8714,10.9157,2380,0.5014,1.9528
9/27/06,10.9157,202582.581,11.0243,11.0671,10.8314,11.0014,2379,0.36,1.4228
9/28/06,11.0014,180716.744,11.0029,11.0686,10.85,10.9971,2378,0.4628,1.29
9/29/06,10.9971,101476.16,11.0157,11.0743,10.9543,10.6943,2377,0.2457,1.3414
10/2/06,10.6943,178230.133,10.7286,10.8386,10.6143,10.5829,2376,0.03,0.9929
10/3/06,10.5829,197660.179,10.6357,10.7071,10.4557,10.7686,2375,0.1543,1.0743
10/4/06,10.7686,206988.382,10.5857,10.7803,10.4514,10.69,2374,-0.0528,1.1086
10/5/06,10.69,168481.511,10.6464,10.88,10.59,10.6029,2373,-0.3971,1.0743
10/6/06,10.6029,116723.635,10.6314,10.72,10.5443,10.6614,2372,-0.3128,0.9158
10/9/06,10.6614,109554.303,10.5429,10.7257,10.5043,10.5443,2371,-0.34,0.84
10/10/06,10.5443,132841.28,10.6486,10.6543,10.44,10.4614,2370,-0.4528,0.9757
10/11/06,10.4614,142964.753,10.4886,10.5686,10.3714,10.7514,2369,-0.2329,0.9643
10/12/06,10.7514,148155.114,10.5771,10.77,10.5143,10.7171,2368,0.1685,1.1857
10/13/06,10.7171,170998.011,10.8043,10.9829,10.6771,10.7714,2367,-0.0515,1.0242
10/16/06,10.7714,127159.728,10.7414,10.84,10.6841,10.6129,2366,0.0814,1.0028
10/17/06,10.6129,120162.386,10.72,10.7529,10.5771,10.6471,2365,0.01,0.4015
10/18/06,10.6471,275077.613,10.6786,11.2271,10.5586,11.2843,2364,-0.0143,0.6428
10/19/06,11.2843,378311.123,11.3229,11.4214,11.1657,11.4214,2363,0.74,0.8843
10/20/06,11.4214,159841.758,11.2814,11.4271,11.2386,11.6371,2362,0.96,1.0614
10/23/06,11.6371,207970.412,11.4271,11.7,11.3929,11.5786,2361,0.8857,1.28
10/24/06,11.5786,115707.515,11.6014,11.6686,11.4571,11.6686,2360,0.8615,1.2029
10/25/06,11.6686,120362.796,11.6214,11.7143,11.5729,11.7414,2359,0.8972,1.0686
10/26/06,11.7414,108122.732,11.7,11.8,11.59,11.4871,2358,1.1285,1.1457
10/27/06,11.4871,148700.905,11.6786,11.7786,11.43,11.4886,2357,0.84,0.9014
10/30/06,11.4886,124979.157,11.4264,11.5571,11.3571,11.5829,2356,0.2043,0.9329
10/31/06,11.5829,125254.608,11.6357,11.6686,11.4614,11.3086,2355,0.1615,1.0443
11/1/06,11.3086,152798.216,11.5857,11.6257,11.1943,11.2829,2354,-0.3285,0.5572
11/2/06,11.2829,116360.685,11.2736,11.3314,11.2143,11.1843,2353,-0.2957,0.6186
11/3/06,11.1843,107964.112,11.3371,11.3614,11.1129,11.3871,2352,-0.4843,0.7557
11/6/06,11.3871,106381.622,11.2786,11.4371,11.2043,11.5014,2351,-0.3543,0.5657
11/7/06,11.5014,131461.719,11.4929,11.5714,11.4471,11.7786,2350,0.0143,0.4143
11/8/06,11.7786,172220.212,11.4329,11.8129,11.4129,11.9057,2349,0.29,0.8629
11/9/06,11.9057,230712.299,11.8443,12.0986,11.7314,11.8743,2348,0.3228,0.9043
11/10/06,11.8743,92336.678,11.9357,11.9429,11.7857,12.05,2347,0.5657,0.8772
11/13/06,12.05,112638.154,11.8886,12.0643,11.8057,12.1429,2346,0.7671,1.3557
11/14/06,12.1429,147220.684,12.1143,12.1429,11.9857,12.0071,2345,0.9586,1.56
11/15/06,12.0071,163255.589,12.1507,12.2714,12,12.23,2344,0.62,1.2385
11/16/06,12.23,173424.632,12.1243,12.3286,12.0886,12.2643,2343,0.7286,1.54
11/17/06,12.2643,116226.285,12.1636,12.2771,12.1429,12.3529,2342,0.4857,1.6614
11/20/06,12.3529,141895.573,12.2,12.4286,12.1714,12.6571,2341,0.4472,1.6915
11/21/06,12.6571,155562.377,12.4886,12.6571,12.4443,12.9014,2340,0.7828,2.1128
11/22/06,12.9014,167982.9,12.7129,12.9643,12.55,13.09,2339,0.8514,2.44
11/24/06,13.09,129737.899,12.79,13.2971,12.7857,12.7914,2338,0.9471,2.3386
11/27/06,12.7914,268557.671,13.2143,13.3084,12.7857,13.1157,2337,0.7843,2.0743
11/28/06,13.1157,258995.598,12.9093,13.1386,12.8443,13.1143,2336,0.8857,2.3443
11/29/06,13.1143,289214.747,13.2857,13.3071,12.8929,13.0943,2335,0.85,2.5014
11/30/06,13.0943,217539.765,13.1736,13.24,13.0086,13.0457,2334,0.7414,2.4472
12/1/06,13.0457,198734.05,13.1143,13.19,12.8714,13.0171,2333,0.3886,1.7614
12/4/06,13.0171,177391.043,13.1257,13.15,12.9286,13.0386,2332,0.1157,1.5957
12/5/06,13.0386,165658.48,13.0936,13.19,12.9814,12.8329,2331,-0.0514,1.4015
12/6/06,12.8329,159343.498,12.9493,13.0557,12.81,12.4343,2330,0.0415,1.2543
12/7/06,12.4343,251176.805,12.8071,12.9286,12.4143,12.6086,2329,-0.6814,0.7657
12/8/06,12.6086,196005.729,12.4614,12.77,12.4286,12.6786,2328,-0.5057,0.8672
12/11/06,12.6786,124689.567,12.7,12.7571,12.5786,12.3057,2327,-0.4157,1.1915
12/12/06,12.3057,258538.568,12.6586,12.6914,12.2186,12.7214,2326,-0.74,0.8171
12/13/06,12.7214,213872.954,12.5621,12.7243,12.45,12.65,2325,-0.2957,1.1385
12/14/06,12.65,207962.222,12.7214,12.8571,12.6086,12.5314,2324,-0.3886,1.3414
12/15/06,12.5314,184717.805,12.7171,12.7457,12.4757,12.21,2323,-0.3015,1.2485
12/18/06,12.21,180354.704,12.5179,12.5714,12.0843,12.33,2322,-0.2243,1.0257
12/19/06,12.33,227643.078,12.1043,12.3829,11.9457,12.1086,2321,-0.2786,0.9429
12/20/06,12.1086,142006.243,12.3529,12.3814,12.1057,11.8429,2320,-0.57,0.6072
12/21/06,11.8429,225619.938,12.0994,12.2114,11.7429,11.7429,2319,-0.4628,0.0643
12/22/06,11.7429,153284.506,11.9229,12.0056,11.6571,11.6443,2318,-0.9785,-0.1628
12/26/06,11.6443,122532.727,11.7357,11.7957,11.5557,11.6457,2317,-1.0057,-0.23
12/27/06,11.6457,483784.565,11.1643,11.7143,10.9671,11.5529,2316,-0.8857,-0.4043
12/28/06,11.5529,279945.904,11.46,11.6071,11.3786,12.12,2315,-0.6571,-0.59
12/29/06,12.12,70000.014,11.9936,12.2,11.9086,11.9714,2314,-0.21,0.1129
1/3/07,11.9714,309516.293,12.3271,12.3686,11.7,12.2371,2313,-0.1372,-0.2586
1/4/07,12.2371,211754.404,12.0071,12.2786,11.9743,12.15,2312,0.3942,-0.0272
1/5/07,12.15,208543.643,12.2529,12.3143,12.0571,12.21,2311,0.4071,-0.2029
1/8/07,12.21,199130.04,12.28,12.3614,12.1829,13.2243,2310,0.5657,-0.4471
1/9/07,13.2243,836940.551,12.35,13.2829,12.1643,13.8571,2309,1.5786,0.3229
1/10/07,13.8571,735665.221,13.5329,13.9714,13.35,13.6857,2308,2.3042,0.7671
1/11/07,13.6857,360052.598,13.71,13.8257,13.5857,13.5171,2307,1.5657,0.8943
1/12/07,13.5171,328099.478,13.5129,13.58,13.3186,13.8714,2306,1.5457,0.4014
1/16/07,13.8714,310839.713,13.6693,13.8929,13.6357,13.5643,2305,1.6343,0.7571
1/17/07,13.5643,391990.178,13.9386,13.9429,13.5457,12.7243,2304,1.4143,0.47
1/18/07,12.7243,590990.717,13.1564,13.1586,12.7214,12.6429,2303,0.5143,-0.3214
1/19/07,12.6429,340378.322,12.66,12.8071,12.5886,12.3986,2302,-0.5814,-0.3742
1/22/07,12.3986,360848.848,12.7343,12.7371,12.2357,12.2429,2301,-1.4585,-0.64
1/23/07,12.2429,301773.311,12.2471,12.5014,12.2157,12.3857,2300,-1.4428,-0.59
1/24/07,12.3857,231906.78,12.3807,12.45,12.2971,12.3214,2299,-1.1314,-0.0486
1/25/07,12.3214,226466.378,12.4444,12.6429,12.29,12.1971,2298,-1.55,-0.2872
1/26/07,12.1971,246597.194,12.4364,12.4814,12.1414,12.2771,2297,-1.3672,-0.4815
1/29/07,12.2771,225363.528,12.3286,12.3786,12.2186,12.2214,2296,-0.4472,-0.0286
1/30/07,12.2214,144230.913,12.3471,12.3557,12.1786,12.2471,2295,-0.4215,-0.5
1/31/07,12.2471,213419.144,12.1207,12.2857,12.05,12.1057,2294,-0.1515,-0.4029
2/1/07,12.1057,165708.39,12.3186,12.3243,12.1057,12.1071,2293,-0.1372,-0.4257
2/2/07,12.1071,155349.507,12.0171,12.1786,11.9571,11.9914,2292,-0.2786,-0.1029
2/5/07,11.9914,144677.583,12.0429,12.1757,11.9914,12.0214,2291,-0.33,-0.3386
2/6/07,12.0214,215951.465,12.0643,12.0671,11.8371,12.3071,2290,-0.1757,-0.0872
2/7/07,12.3071,265628.03,12.0707,12.34,11.9357,12.3114,2289,0.03,0.4642
2/8/07,12.3114,169672.561,12.2043,12.3586,12.2014,11.8957,2288,0.09,0.5685
2/9/07,11.8957,215023.615,12.2686,12.3143,11.8871,12.1257,2287,-0.3514,0.2514
2/12/07,12.1257,180864.164,12.0614,12.1686,11.9471,12.1,2286,0.02,0.48
2/13/07,12.1,145246.894,12.1657,12.1843,12.0429,12.1857,2285,-0.0071,0.5471
2/14/07,12.1857,127011.048,12.09,12.2343,12.0814,12.1729,2284,0.1943,0.0657
2/15/07,12.1729,90908.747,12.2057,12.2314,12.1114,12.1186,2283,0.1515,0.2015
2/16/07,12.1186,99918.52,12.1786,12.2014,12.0943,12.2714,2282,-0.1885,-0.1185
2/20/07,12.2714,154286.136,12.0929,12.3086,12.0229,12.7429,2281,-0.04,0.1214
2/21/07,12.7429,288810.777,12.2829,12.7843,12.28,12.7871,2280,0.8472,0.5329
2/22/07,12.7871,209548.843,12.9714,12.9729,12.6471,12.7243,2279,0.6614,-0.4372
2/23/07,12.7243,129450.129,12.7371,12.9057,12.6929,12.6643,2278,0.6243,-1.1328
2/26/07,12.6643,153979.676,12.8343,12.8571,12.5157,11.99,2277,0.4786,-1.0214
2/27/07,11.99,286284.756,12.3286,12.44,11.9157,12.0871,2276,-0.1829,-1.5271
2/28/07,12.0871,229848.289,11.8571,12.2286,11.8571,12.4371,2275,-0.0315,-1.7843
3/1/07,12.4371,353860.956,12.0043,12.6157,11.9643,12.2014,2274,0.1657,-1.1272
3/2/07,12.2014,214963.904,12.3957,12.5057,12.1729,12.3314,2273,-0.5415,-0.5229
3/5/07,12.3314,207507.222,12.27,12.6643,12.2514,12.5986,2272,-0.4557,-0.3115
3/6/07,12.5986,180620.704,12.5429,12.6157,12.4857,12.5314,2271,-0.1257,0.2
3/7/07,12.5314,155317.657,12.5786,12.71,12.4929,12.5714,2270,-0.1329,0.2885
3/8/07,12.5714,127707.268,12.6557,12.6743,12.4943,12.5671,2269,0.5814,0.1857
3/9/07,12.5671,112644.734,12.6857,12.6929,12.4857,12.8386,2268,0.48,0.2457
3/12/07,12.8386,182247.155,12.5814,12.8557,12.57,12.6286,2267,0.4015,0.6415
3/13/07,12.6286,216829.335,12.7729,12.9429,12.6286,12.8571,2266,0.4272,0.3515
3/14/07,12.8571,198944.12,12.6571,12.8571,12.56,12.7957,2265,0.5257,0.6357
3/15/07,12.7957,139737.332,12.8514,12.9086,12.7586,12.7986,2264,0.1971,0.5486
3/16/07,12.7986,142697.843,12.7911,12.8557,12.76,13.0186,2263,0.2672,0.6929
3/19/07,13.0186,178168.603,12.8914,13.0786,12.7986,13.0686,2262,0.4472,0.9115
3/20/07,13.0686,122193.997,13.05,13.12,13.0086,13.41,2261,0.5015,1.0772
3/21/07,13.41,171710.052,13.1414,13.4286,13.0929,13.4229,2260,0.5714,1.3886
3/22/07,13.4229,140360.612,13.39,13.48,13.2857,13.36,2259,0.7943,1.1158
3/23/07,13.36,112719.214,13.3357,13.4386,13.3286,13.6929,2258,0.5029,1.0486
3/26/07,13.6929,215683.715,13.4271,13.7,13.3286,13.6371,2257,0.8972,1.7972
3/27/07,13.6371,230896.469,13.6729,13.8329,13.5714,13.32,2256,0.8385,1.5114
3/28/07,13.32,236999.841,13.5543,13.6286,13.3071,13.3929,2255,0.3014,1.22
3/29/07,13.3929,181368.934,13.4557,13.4557,13.1757,13.2729,2254,0.3243,1.2072
3/30/07,13.2729,150119.595,13.4686,13.5257,13.25,13.3786,2253,-0.1371,1.1
4/2/07,13.3786,125377.528,13.4486,13.4643,13.2886,13.5,2252,-0.0443,1.26
4/3/07,13.5,145923.094,13.4486,13.6043,13.3943,13.4671,2251,0.14,1.2286
4/4/07,13.4671,119061.426,13.5629,13.5914,13.4471,13.5257,2250,-0.2258,0.7242
4/5/07,13.5257,88871.257,13.4457,13.5257,13.36,13.3786,2249,-0.1114,0.7386
4/9/07,13.3786,103316.391,13.6014,13.6143,13.2914,13.4643,2248,0.0586,0.6543
4/10/07,13.4643,88114.556,13.3814,13.4654,13.3443,13.2271,2247,0.0714,0.8
4/11/07,13.2271,137165.811,13.4143,13.4214,13.19,13.17,2246,-0.0458,1.2371
4/12/07,13.17,163964.269,13.1486,13.1871,12.96,12.8914,2245,-0.2086,1.0829
4/13/07,12.8914,179870.794,12.9857,13.0572,12.8657,13.0614,2244,-0.6086,0.4543
4/16/07,13.0614,152249.626,12.9386,13.0714,12.8929,12.9071,2243,-0.4057,0.86
4/17/07,12.9071,187910.156,13.1429,13.1857,12.8143,12.9143,2242,-0.6186,0.5757
4/18/07,12.9143,115964.835,12.88,12.9786,12.8,12.8957,2241,-0.4643,0.3157
4/19/07,12.8957,106555.642,12.8843,13.0357,12.8329,12.9957,2240,-0.5686,0.3643
4/20/07,12.9957,130953.589,12.9841,13.0257,12.9357,13.3586,2239,-0.2314,0.4243
4/23/07,13.3586,195072.069,13.0836,13.4,13.06,13.32,2238,0.1886,0.7915
4/24/07,13.32,263750.559,13.4229,13.77,13.0429,13.6211,2237,0.4286,0.4814
4/25/07,13.6211,290746.697,13.4614,13.6286,13.4,14.12,2236,0.5597,0.9925
4/26/07,14.12,434336.34,14.5114,14.6429,14.0429,14.2743,2235,1.2129,1.2629
4/27/07,14.2743,174840.592,14.0257,14.2786,13.9557,14.2571,2234,1.36,1.4786
4/30/07,14.2571,154121.986,14.2986,14.4286,14.2386,14.21,2233,1.3614,1.4585
5/1/07,14.21,133112.39,14.2271,14.3357,14.0786,14.3414,2232,1.2143,1.1914
5/2/07,14.3414,126281.858,14.2357,14.3629,14.21,14.3429,2231,0.9828,1.2728
5/3/07,14.3429,144005.583,14.39,14.4929,14.2871,14.4014,2230,1.0229,0.9329
5/4/07,14.4014,95496.339,14.4,14.5143,14.3571,14.8457,2229,0.7803,0.9785
5/7/07,14.8457,215363.255,14.44,14.9071,14.43,15.0086,2228,0.7257,1.4857
5/8/07,15.0086,195997.609,14.7814,15.0214,14.7743,15.2686,2227,0.7343,1.3157
5/9/07,15.2686,179385.764,14.9871,15.28,14.9843,15.3343,2226,1.0115,1.6315
5/10/07,15.3343,299262.13,15.2329,15.5486,15.1314,15.5343,2225,1.1243,2.0143
5/11/07,15.5343,162809.409,15.3914,15.59,15.2543,15.6229,2224,1.1929,2.1414
5/14/07,15.6229,162985.669,15.66,15.7143,15.4643,15.36,2223,1.28,2.35
5/15/07,15.36,238619.992,15.6529,15.7429,15.2114,15.3343,2222,0.9586,1.9814
5/16/07,15.3343,281718.445,15.5043,15.5471,14.7743,15.6343,2221,0.4886,1.8343
5/17/07,15.6343,183787.925,15.3071,15.6957,15.3071,15.7171,2220,0.6257,2.1672
5/18/07,15.7171,155184.167,15.7471,15.8057,15.6814,15.9971,2219,0.4485,2.1914
5/21/07,15.9971,159972.798,15.7586,16.0643,15.7214,16.22,2218,0.6628,2.6185
5/22/07,16.22,143099.923,16.07,16.25,16.0014,16.1271,2217,0.6857,2.7557
5/23/07,16.1271,227802.608,16.2886,16.4286,16.0843,15.8129,2216,0.5042,2.9
5/24/07,15.8129,221825.027,16.1157,16.3514,15.7671,16.2314,2215,0.4529,2.6429
5/25/07,16.2314,158208.517,16,16.2543,15.9286,16.3357,2214,0.8971,3.34
5/29/07,16.3357,161257.088,16.35,16.4086,16.0986,16.9671,2213,0.7014,3.2743
5/30/07,16.9671,369594.231,16.3286,16.9829,16.2186,17.313,2212,1.25,4.06
5/31/07,17.313,324164.147,17.1529,17.4529,17.0773,16.9143,2211,1.3159,4.3987
6/1/07,16.9143,221049.216,17.3,17.3129,16.8986,17.3329,2210,0.6943,4.0186
6/4/07,17.3329,221523.606,16.9471,17.39,16.8429,17.5243,2209,1.2058,4.3372
6/5/07,17.5243,230166.229,17.3443,17.5271,17.2143,17.6629,2208,1.7114,4.1657
6/6/07,17.6629,277989.403,17.4714,17.7214,17.4214,17.7241,2207,1.4315,4.3429
6/7/07,17.7241,478980.464,17.8557,18.23,17.5986,17.7843,2206,1.3884,4.103
6/8/07,17.7843,310141.883,17.975,17.9757,17.47,17.17,2205,0.8172,3.6643
6/11/07,17.17,468544.511,18,18.0214,17.0771,17.1971,2204,-0.143,2.8957
6/12/07,17.1971,356637.857,17.05,17.3871,16.9014,16.7857,2203,0.2828,2.94
6/13/07,16.7857,430312.739,17.3071,17.3129,16.4857,16.9643,2202,-0.5472,2.5757
6/14/07,16.9643,243304.883,16.7429,17.0643,16.6314,17.2143,2201,-0.56,2.6229
6/15/07,17.2143,202740.851,17.2314,17.2386,17.1229,17.87,2200,-0.4486,2.8714
6/18/07,17.87,227819.198,17.6114,17.8829,17.5057,17.6657,2199,0.1459,3.4686
6/19/07,17.6657,233235.45,17.8129,17.8586,17.5586,17.3643,2198,-0.1186,2.82
6/20/07,17.3643,224280.347,17.6957,17.8086,17.3571,17.7,2197,0.1943,2.3557
6/21/07,17.7,216699.555,17.3857,17.7557,17.2457,17.5714,2196,0.5029,2.4314
6/22/07,17.5714,157741.687,17.6929,17.7786,17.4829,17.4771,2195,0.7857,2.2371
6/25/07,17.4771,241305.682,17.7414,17.87,17.2943,17.0929,2194,0.5128,1.9428
6/26/07,17.0929,331666.119,17.7114,17.7143,16.96,17.4129,2193,-0.1214,1.47
6/27/07,17.4129,243670.003,17.23,17.4343,17.0371,17.2229,2192,-0.4571,2.0529
6/28/07,17.2229,209411.993,17.48,17.4986,17.1429,17.4343,2191,-0.4428,1.8886
6/29/07,17.4343,283541.245,17.4243,17.7143,17.2986,17.3229,2190,0.07,1.8
7/2/07,17.3229,248686.625,17.2929,17.4414,17.0429,18.1671,2189,-0.3771,1.6058
7/3/07,18.1671,290517.867,17.4286,18.2,17.3571,18.9643,2188,0.5957,2.17
7/5/07,18.9643,362685.019,18.4,18.9957,18.3843,18.9,2187,1.4872,2.7443
7/6/07,18.9,218551.196,19.0186,19.0486,18.6286,18.6186,2186,1.8071,2.7729
7/9/07,18.6186,248615.295,18.9114,18.9857,18.4543,18.9071,2185,1.2057,2.8057
7/10/07,18.9071,313404.724,18.4114,19.2143,18.4014,18.9129,2184,1.6842,2.6757
7/11/07,18.9129,205116.722,18.8671,19.1,18.7586,19.1528,2183,1.4786,2.5772
7/12/07,19.1528,176040.253,19.1214,19.1771,18.9129,19.6757,2182,1.8299,2.1857
7/13/07,19.6757,226741.758,19.29,19.6929,19.2171,19.7286,2181,1.5086,2.3627
7/16/07,19.7286,233898.35,19.77,19.9971,19.6429,19.8443,2180,0.7643,2.8143
7/17/07,19.8443,177135.823,19.7571,19.9429,19.6429,19.7314,2179,0.9443,2.5114
7/18/07,19.7314,189188.987,19.7414,19.7771,19.4343,20,2178,1.1128,2.2071
7/19/07,20,182917.825,20.0429,20.1157,19.95,20.5357,2177,1.0929,2.3371
7/20/07,20.5357,290654.437,20.2357,20.5971,20,20.5286,2176,1.6228,2.8116
7/23/07,20.5286,258566.848,20.4729,20.7457,20.1329,19.27,2175,1.3758,2.7443
7/24/07,19.27,448490.415,19.84,20.1429,19.1643,19.6086,2174,-0.4057,2.1
7/25/07,19.6086,360296.898,19.6214,19.7657,19.2857,20.8571,2173,-0.12,2.4115
7/26/07,20.8571,546532.024,20.8443,21.2143,19.5657,20.55,2172,1.0128,4.0714
7/27/07,20.55,289458.697,20.8843,21.2743,20.54,20.2043,2171,0.8186,3.5857
7/30/07,20.2043,276905.033,20.6186,20.7786,19.9386,18.8229,2170,0.2043,2.99
7/31/07,18.8229,440580.132,20.4243,20.4971,18.7886,19.2857,2169,-1.7128,0.9529
8/1/07,19.2857,437237.211,19.0914,19.34,18.2529,19.4986,2168,-1.2429,1.62
8/2/07,19.4986,213035.054,19.5214,19.5657,19.1643,18.8357,2167,0.2286,2.1343
8/3/07,18.8357,169387.941,19.3229,19.4214,18.7857,19.3214,2166,-0.7729,1.1357
8/6/07,19.3214,230957.019,18.9857,19.3243,18.3286,19.29,2165,-1.5357,1.75
8/7/07,19.29,237235.461,19.2771,19.6057,18.9471,19.1443,2164,-1.26,1.8129
8/8/07,19.1443,201737.401,19.5371,19.5514,18.8571,18.0557,2163,-1.06,2.0514
8/9/07,18.0557,280544.474,18.73,19,17.87,17.8571,2162,-0.7672,0.6428
8/10/07,17.8571,352353.926,17.5886,18.25,17.1857,18.2557,2161,-1.4286,0.6342
8/13/07,18.2557,188111.756,18.3314,18.4786,18.0714,17.7186,2160,-1.2429,0.8214
8/14/07,17.7186,184265.255,18.3271,18.3286,17.6729,17.1286,2159,-1.1171,0.3957
8/15/07,17.1286,247702.774,17.5343,17.8371,17.0929,16.7214,2158,-2.1928,-1.0385
8/16/07,16.7214,465514.14,16.7157,16.9286,15.9457,17.4371,2157,-2.5686,-2.2429
8/17/07,17.4371,298691.07,17.43,17.6429,17.1171,17.46,2156,-1.7072,-1.4629
8/20/07,17.46,200753.27,17.7086,17.7857,17.2143,18.2243,2155,-0.5957,-1.1586
8/21/07,18.2243,325008.068,17.4586,18.4229,17.2857,18.93,2154,0.3672,-0.6828
8/22/07,18.93,262311.009,18.7457,18.9643,18.6186,18.7243,2153,0.6743,0.0171
8/23/07,18.7243,216447.905,19.0129,19.0486,18.5371,19.3286,2152,1.0057,-0.4285
8/24/07,19.3286,227570.628,18.6471,19.3386,18.5443,18.8929,2151,2.2,-0.3471
8/27/07,18.8929,176572.673,19.0559,19.2371,18.8714,18.1171,2150,2.1715,-0.8357
8/28/07,18.1171,294221.988,18.7129,18.9157,18.09,19.1543,2149,0.68,-1.7272
8/29/07,19.1543,291356.677,18.5543,19.1686,18.5057,19.4643,2148,1.6943,-0.5771
8/30/07,19.4643,358491.668,18.9529,19.75,18.9,19.7829,2147,1.24,-0.5357
8/31/07,19.7829,219120.786,19.9271,19.95,19.63,20.5943,2146,0.8529,-0.7528
9/4/07,20.5943,327819.058,19.9914,20.8186,19.9771,19.5371,2145,1.87,0.0657
9/5/07,19.5371,580086.674,20.71,20.8343,19.4429,19.2871,2144,0.2085,0.2671
9/6/07,19.2871,474645.572,19.3657,19.6529,18.9586,18.8243,2143,0.3942,-0.3215
9/7/07,18.8243,357253.367,18.8586,18.9,18.5714,19.53,2142,0.7072,-2.0328
9/10/07,19.53,371414.021,19.5707,19.72,19.1357,19.3557,2141,0.3757,-1.02
9/11/07,19.3557,242340.283,19.7,19.7571,19.1071,19.55,2140,-0.1086,-0.8486
9/12/07,19.55,255089.107,19.4271,19.9143,19.3929,19.6,2139,-0.2329,0.7271
9/13/07,19.6,163729.069,19.8329,19.8571,19.5214,19.83,2138,-0.9943,0.3143
9/14/07,19.83,151582.595,19.51,19.8543,19.4571,19.7729,2137,0.2929,0.3314
